date,price,volume,demand_bid,supply_bid
2025-12-15,"[2324.940104521987, 2344.763862827802, 2250.5675591065187, 2338.850197033582, 2445.7899979410577, 2833.2479546254453, 3992.734706496338, 5837.122812414198, 4174.011599658023, 2831.7864809711205, 2756.171608958087, 2753.9549600892306, 2464.4709712393183, 2188.6193397133475, 2373.222113726352, 2916.5780613560105, 3621.541184366063, 6877.5321609435405, 10000.0, 4898.702351039327, 3954.842287307435, 3212.5180549978245, 2719.821972264709, 2434.9643496381823]","[29228.3, 31200.2, 33088.99, 34816.4, 33172.369999999995, 29492.3, 35294.96, 42248.4, 35090.0, 32765.46, 34441.73, 31863.58, 32005.5, 33490.0, 31392.9, 30979.85, 39337.5, 27192.89, 18272.66, 27527.4, 28120.4, 23692.21, 24582.4, 25289.0]","[11693.125, 12106.625, 11847.3, 12678.0, 12668.25, 13144.175, 16567.05, 20693.175, 16519.45, 15090.375, 18300.175, 17491.25, 15384.25, 14935.85, 16912.6, 17718.125, 20117.825, 20559.7, 24084.275, 14347.025, 13326.925, 11749.475, 11312.825, 10499.55]","[30706.7, 33315.075, 35494.125, 33831.225, 32087.7, 25898.7, 16379.75, 13113.8, 14506.775, 18105.675, 22892.8, 26964.4, 31152.1, 34255.1, 28257.45, 22216.925000000003, 18429.275, 9333.15, 6500.175, 10061.85, 14774.1, 18004.375, 22768.2, 27052.775]"
2025-12-16,"[2273.689332216819, 2262.759864087257, 2290.0436694643777, 2317.348035424237, 2575.530264098125, 2931.478770858669, 4141.033513246663, 6306.430928639763, 4283.717953619851, 3145.309306557804, 2966.028112537219, 2915.39203405928, 2509.2628005203533, 2332.850058872108, 2470.501561846018, 3072.5679882508903, 3882.200832189124, 6923.808326299755, 10000.0, 4827.085843274902, 3829.7431515278577, 3261.466765243546, 2741.5169785503967, 2399.963310160208]","[31998.41, 33418.5, 34834.43, 36791.76, 35979.43, 32684.85, 34577.39, 42365.19, 36794.19, 36910.07, 37078.4, 34619.64, 33976.9, 35721.5, 35408.1, 38484.62, 39947.53, 24027.6, 17747.07, 24074.0, 25758.3, 22209.4, 24679.71, 26783.9]","[12800.425, 12711.2, 12580.6, 13526.425, 14498.425, 14143.35, 16493.275, 20272.8, 17051.325, 17260.925, 19457.375, 18833.2, 16907.05, 15723.45, 17879.875, 20300.9, 20272.875, 19975.8, 23240.375, 13777.875, 12707.2, 11839.925, 11494.6, 10693.025]","[30280.475, 33216.775, 35796.375, 36243.825, 32749.6, 25410.35, 15020.4, 13098.9, 14825.875, 18184.725, 22775.975, 26872.475, 31252.1, 34653.525, 29980.25, 24183.35, 17840.925, 8336.7, 6368.775, 9391.55, 14167.95, 17147.55, 21636.2, 25679.4]"
2025-12-17,"[2385.920969789215, 2436.6830347479918, 2350.891134856071, 2472.1999042833995, 2718.3959391827416, 3016.691770481981, 4224.469028941269, 6806.295745872167, 4538.265714404901, 3588.567485794773, 3242.265420268124, 2976.682707514756, 2784.5328986795357, 2357.1352353267234, 2714.119911603383, 2990.1068936667666, 3879.681863312556, 6972.238156497252, 10000.000000000002, 4864.510957214261, 3819.3644448255577, 3193.448093066317, 2784.151037953074, 2410.331984409496]","[30189.55, 31225.69, 32428.87, 36691.65, 37431.48, 30142.47, 35765.19, 44720.8, 38355.0, 37926.18, 33972.36, 29512.6, 27903.05, 32112.800000000003, 30136.9, 36902.48, 40428.0, 24545.99, 18129.88, 24108.5, 25655.9, 22682.75, 24016.5, 25592.5]","[12188.0, 12569.6, 12657.175, 13981.675, 15455.975, 14443.575, 17329.25, 22041.300000000003, 19669.225, 18794.075, 17067.85, 16650.075, 15013.8, 14748.375, 15885.7, 18029.4, 18343.325, 19160.925, 21848.9, 12972.95, 12318.625, 11480.85, 11751.9, 10846.325]","[30961.175, 33505.95, 35292.75, 35610.225, 31956.475, 25114.125, 15800.875, 13858.45, 14977.85, 18979.325, 23147.375, 27397.925, 30909.575, 35146.9, 29682.3, 24754.725, 19018.625, 9368.325, 6864.475, 10629.275, 15233.9, 18637.725, 23556.85, 27311.95]"
2025-12-18,"[2384.6465954291857, 2352.9517583730485, 2270.74771575078, 2372.214587919617, 2639.674504997437, 3030.611338941205, 4391.028069663709, 8195.564520918486, 4728.370396829099, 3826.083586291661, 3191.990856565052, 2877.159772868483, 2733.668867704842, 2253.14165098804, 2646.264087455235, 3139.731858829311, 3876.2252911180094, 8172.168798206543, 10000.000000000002, 4985.78037427699, 4070.4684195407294, 3376.724904198438, 2834.294046659622, 2387.353528750255]","[31129.68, 31203.39, 32373.0, 36235.77, 38197.58, 34902.130000000005, 41071.6, 45139.5, 40732.9, 43178.39, 38925.59, 33637.78, 34612.0, 33694.49, 34401.6, 45166.6, 47221.4, 24301.68, 16044.17, 26659.4, 28789.1, 25192.7, 25362.4, 26410.2]","[12288.85, 12402.05, 12585.425, 13795.225, 14956.625, 15019.75, 18810.475, 23271.975, 20515.15, 21159.725, 18618.65, 16546.7, 15327.425, 13832.05, 16226.075, 19810.7, 20711.65, 21272.1, 20929.075, 14985.7, 14509.575, 12583.75, 12501.95, 11066.2]","[30554.975, 32282.5, 34422.175, 34570.65, 31481.375, 26610.975, 15710.25, 13837.4, 14965.25, 19382.325, 25070.325, 29430.300000000003, 33844.55, 37329.2, 30575.6, 26606.825, 20193.775, 8542.025, 6336.45, 10300.5, 15122.2, 18514.975, 22709.0, 26456.725]"
2025-12-19,"[2505.565478212732, 2532.3211846696586, 2444.8414031515044, 2495.454045592637, 2654.3999319533896, 2919.114541576626, 4366.319157233192, 8691.890276194197, 4784.193572651495, 3815.5016721121024, 3294.9307546488494, 3077.5388206598054, 2768.215541461165, 2415.3787190079443, 2861.287702685954, 3347.767339490628, 4041.468111370819, 8046.012543763659, 9999.999999999998, 5770.564650469187, 4445.773817293821, 3736.591499879823, 3076.57245042651, 2598.121383292193]","[32695.7, 34358.270000000004, 36731.03, 38732.57, 38223.8, 35201.63, 41306.8, 44291.3, 42696.3, 40798.7, 39435.56, 34282.22, 33393.9, 34865.79, 34614.51, 40862.1, 42055.9, 21173.39, 14239.57, 21089.7, 26965.7, 27043.5, 28591.39, 28439.4]","[13096.7, 13295.825, 13642.375, 14784.025, 15831.774999999998, 15515.3, 20115.425, 24832.175, 21720.075, 19362.775, 17905.925000000003, 16265.825, 15058.875, 13479.4, 15810.025, 18536.075, 20381.925, 24757.1, 25282.55, 16343.5, 15644.875, 14267.875, 14152.4, 12679.475]","[27085.775, 28740.9, 29855.475, 30559.375, 28938.75, 24086.025, 15118.325, 12937.4, 14438.85, 17256.925, 21890.15, 25577.975, 30470.0, 33720.875, 26714.225, 21504.65, 16555.675, 6938.775, 5125.900000000001, 7096.05, 11333.475, 14958.7, 18999.275, 23209.225]"
2025-12-20,"[2737.7259334124874, 2544.708523045785, 2497.7787756105954, 2634.708256133088, 2900.365528375156, 3254.290284658902, 4504.012491869173, 9585.06367557946, 5655.382400898906, 3835.345295577324, 3416.7213783908096, 3240.377314141157, 2909.135039888224, 2618.7293027039964, 2825.311071111827, 3387.6785959762246, 4006.491234879289, 8478.09219514503, 10000.0, 8240.828577633876, 4710.942071427579, 3951.174979698633, 3084.0288982312627, 2652.8739565690685]","[30573.3, 33982.57, 36591.3, 40090.33, 40473.61, 37792.6, 45035.39, 47281.47, 46598.880000000005, 45296.1, 43481.5, 34904.850000000006, 32128.53, 33432.0, 35686.75, 44676.95, 43136.2, 21137.1, 14153.38, 20282.19, 28809.6, 26569.64, 26575.45, 27108.79]","[13240.475, 13506.25, 13540.925, 15108.0, 16561.15, 15556.85, 18230.775, 23240.15, 21125.625, 18023.375, 17484.925, 14500.4, 13262.8, 13176.4, 15291.6, 18770.525, 18983.1, 20410.925, 22967.25, 15712.6, 14388.55, 13363.575, 12722.925, 11311.95]","[25154.225, 26887.375, 27817.475, 27730.3, 26533.675, 21317.925, 14519.8, 12650.9, 13378.7, 17138.825, 20966.35, 23663.475, 27986.75, 31181.65, 26816.875, 20999.45, 15646.675, 5922.3, 4162.45, 5771.2, 9821.65, 12581.1, 17198.85, 21403.375]"
2025-12-21,"[2720.477779685681, 2626.26455131688, 2443.010455824309, 2286.525188102953, 2618.2016520576776, 3100.7149527780007, 4170.420469506455, 5508.280621118086, 4624.897711512212, 3115.1943443123023, 2612.8064407704933, 2585.870817780911, 2347.012235123193, 2096.502830035235, 2187.6979728233946, 2634.147808264939, 3125.3161318945617, 4664.012554214494, 5358.615755208608, 4104.731948212003, 3810.333769465924, 3136.295961083516, 2621.569072326346, 2339.830673606152]","[28710.98, 29448.4, 29465.300000000003, 28757.39, 30597.6, 32357.8, 38357.3, 51359.96, 44000.06, 35207.92, 34804.19, 32542.09, 33382.5, 32019.46, 32704.6, 33677.200000000004, 35074.38, 31577.81, 28419.3, 26029.97, 25024.5, 22910.6, 22317.87, 22514.64]","[13036.35, 12422.5, 11530.775, 10824.7, 12547.375, 13753.475, 15893.525, 20403.95, 18355.8, 15350.2, 15209.0, 14501.525, 13843.65, 13132.025, 14313.275, 14723.4, 14930.85, 14735.925, 14654.975, 11959.95, 10832.25, 9695.025, 9273.7, 8613.475]","[24820.35, 27528.05, 28717.775, 28528.0, 27052.475, 21742.175, 15636.55, 14426.225, 14135.1, 16065.325, 21174.9, 25702.1, 30012.025, 33882.875, 29979.125, 22988.175, 19228.725, 11473.025, 8684.525, 10837.025, 12695.075, 16713.725, 21006.575, 24506.6]"
2025-12-22,"[2849.2423217714627, 2645.623492181, 2499.4893160127453, 2563.4024482856603, 2862.582740679054, 3341.4561704267035, 5228.386830042126, 10000.0, 6837.022633850604, 4431.126383980702, 3604.04493574134, 3400.387282382416, 3212.06211278844, 2848.239433930426, 3024.3185391822685, 3511.844062229721, 4697.295580794832, 10000.0, 10000.0, 10000.0, 5873.6866903659375, 4589.007112228404, 3631.654915691143, 2914.649651427497]","[30767.8, 32689.6, 33607.79, 35229.59, 36756.73, 36896.8, 41636.2, 41673.97, 39966.2, 36396.1, 35427.91, 33048.8, 27370.89, 24416.08, 30599.3, 37692.600000000006, 36402.7, 17748.38, 14735.97, 18873.39, 21055.5, 24682.7, 23578.78, 24419.31]","[12240.725, 12945.275, 12929.25, 13590.7, 14007.225, 15214.9, 18339.475, 22686.85, 21229.95, 18634.875, 18098.9, 16291.9, 14832.825, 13421.35, 16204.875, 18682.25, 19856.975, 21455.2, 24661.85, 16638.375, 14389.55, 13832.2, 13228.75, 12028.125]","[23503.0, 26775.0, 28359.425, 28407.275, 26498.125, 19990.05, 12247.05, 10874.4, 10931.15, 11517.525, 14993.575, 19192.375, 23159.425, 26027.75, 21135.1, 17045.825, 12270.1, 4876.4, 4123.3, 5165.95, 5964.6, 9954.075, 14222.725, 18455.9]"
2025-12-23,"[2934.9567101947155, 2689.067814427175, 2513.395852304252, 2603.59480822852, 2904.136044175342, 3350.760685342396, 4464.93305581368, 9612.98812382783, 7481.270650748113, 4324.987734944729, 3892.276976143504, 3588.9450269976005, 3306.199126716392, 3064.5818250629927, 3242.381053355039, 3584.876839342928, 4437.773158896265, 10000.0, 10000.0, 8742.345246871444, 4817.767552623595, 4403.476400138306, 3825.733381418692, 2908.09667271701]","[27775.96, 30246.67, 33541.25, 37732.67, 38995.51, 38283.2, 44121.8, 50062.09, 44787.99, 45087.2, 39993.3, 42614.9, 36668.5, 31519.46, 35720.15, 45840.31, 41883.3, 20891.36, 14874.39, 21549.07, 27687.2, 28921.25, 27491.39, 28488.74]","[12321.45, 12679.025, 13234.125, 14484.225, 16282.925, 16304.35, 18840.525, 23018.375, 21530.775, 21693.975, 19442.825, 19237.625, 16414.075, 15228.675, 17483.675, 20173.675, 21105.15, 22626.25, 25530.075, 16163.725, 13747.725, 13517.775, 13976.9, 12783.8]","[26321.275, 29210.225, 30887.375, 30133.4, 29333.8, 22622.1, 16039.925, 12801.625, 12240.75, 15308.675, 16681.4, 22177.95, 25169.550000000003, 29046.825, 24398.925, 20816.925000000003, 14259.55, 5222.85, 3718.6, 5407.225, 8998.2, 13680.025, 15611.95, 23773.075]"
2025-12-24,"[2834.521207095196, 2798.402468118661, 2671.0921548592137, 2688.1961962580503, 2841.129533449907, 3275.63730063842, 4635.243251683754, 10000.000000000002, 7936.342319930637, 4908.963897849226, 4327.2427243661, 3755.456487280663, 3277.9639568616485, 2885.924495477144, 3048.607107684953, 3660.05213306765, 4949.940387253776, 10000.0, 10000.0, 8525.33808741085, 4644.222262775894, 4209.575011101766, 3814.1172480756222, 2901.446209121741]","[29918.27, 34468.44, 38451.7, 40069.490000000005, 39071.26, 40000.31, 46458.7, 44091.48, 47517.8, 45323.2, 40033.9, 37026.3, 33111.14, 29877.14, 32925.770000000004, 49361.96, 47958.99, 24783.96, 16363.79, 24274.79, 33618.0, 33057.8, 35037.3, 32124.35]","[12868.25, 13894.025, 14029.6, 14435.95, 15003.9, 15636.125, 19022.3, 22233.9, 22103.7, 22903.775, 20889.475, 17728.875, 15767.15, 14422.7, 15968.1, 20559.375, 22741.025, 23397.925, 23289.5, 16134.2, 14630.075, 13248.35, 14003.65, 12328.15]","[26536.5, 28244.475, 29480.775, 29591.35, 29557.75, 23981.825, 14815.025, 11031.15, 12232.1, 13535.05, 14986.875, 19918.1, 26052.55, 30475.125, 24598.575, 20800.925, 14643.725, 6196.0, 4090.95, 6205.05, 11128.575, 14139.95, 19569.2, 24349.65]"
2025-12-25,"[2918.1299739215306, 2716.413390108171, 2598.211096923837, 2693.337954595895, 2845.389167119476, 3234.759619578551, 4395.506502841759, 8706.558081505262, 7836.930888589004, 4822.433501226778, 4366.933685429885, 3490.9164972889034, 3210.523117894423, 2884.2261353532035, 3140.570546312122, 3557.479776140152, 4319.817357005795, 8356.551799787214, 10000.0, 7530.531719839957, 4544.415236630412, 4091.7600426921313, 3439.9696767942646, 2764.57291048215]","[25615.0, 27060.11, 30856.29, 32666.65, 35022.07, 35463.3, 43758.1, 44856.0, 46254.68, 40634.9, 36688.8, 31684.6, 28957.01, 29260.63, 40013.39, 50820.19, 51072.0, 27830.79, 19691.18, 28642.2, 33191.0, 30474.0, 26814.19, 24739.2]","[13337.9, 14364.525, 14830.075, 15680.425, 16762.425, 16516.65, 18764.825, 21169.625, 20574.85, 20106.3, 18984.125, 16424.175, 15886.0, 14732.475, 18088.425, 21906.85, 23888.25, 22773.55, 21873.625, 16433.5, 13793.75, 12573.225, 12533.925, 11074.775]","[23640.65, 24695.85, 25188.175, 25108.2, 24893.65, 20836.45, 15371.625, 11478.0, 11866.725, 12366.325, 13554.65, 18113.6, 23886.325, 28312.95, 25345.4, 21800.75, 16244.875, 7024.35, 4922.799999999999, 7439.2, 11299.575, 13385.1, 18111.775, 22295.225]"
2025-12-26,"[2742.5085263806736, 2735.228836860596, 2556.3386244563403, 2594.7279890375557, 2815.8484610813853, 3118.659911090654, 4264.329605457557, 9002.87604748446, 7528.659353233208, 4300.079497752917, 3650.497689177896, 3300.726548513558, 3205.075344529569, 2734.3027830555684, 2804.5247080120266, 3329.8237333502952, 5239.861726982404, 10000.0, 9999.999999999998, 7728.903511681987, 4557.026821571436, 4115.183128938205, 3401.249476401458, 2944.3398056526744]","[28877.2, 31958.68, 33067.58, 35846.020000000004, 37731.43, 34327.100000000006, 40340.4, 43940.27, 43202.28, 40563.7, 38781.09, 31834.4, 26497.0, 25255.73, 32520.86, 40090.8, 38950.31, 21580.16, 16482.300000000003, 25543.6, 31200.89, 28947.2, 26497.4, 23708.07]","[11979.2, 12830.925, 13502.35, 14028.75, 14905.625, 14532.45, 17412.3, 21324.325, 19633.225, 18960.775, 16755.325, 14719.725, 12348.625, 11030.475, 13796.05, 16280.675, 19571.2, 21952.0, 21498.025, 15666.375, 12419.825, 11761.925, 11848.25, 10491.1]","[26205.55, 26765.375, 26861.15, 26679.35, 27384.275, 22099.325, 14436.825, 11077.025, 11403.125, 14265.725, 16522.425, 22064.55, 26367.675, 30737.375, 24799.025, 20023.3, 12106.875, 5395.05, 4120.575000000001, 6424.924999999999, 10423.85, 13190.575, 18780.7, 22558.45]"
2025-12-27,"[2596.3141910117706, 2574.803180952672, 2675.9407918003794, 2728.5292763239736, 2835.667082649285, 3186.3863092289835, 4298.617554925023, 7035.449298528252, 4894.646647717005, 4127.325765076005, 3226.491481045651, 3152.8527266767637, 2984.69244241778, 2564.2309699933057, 2634.1832817530767, 2983.614798495224, 4023.022558502151, 8367.664876785022, 10000.0, 7312.345392571844, 4487.439654255684, 4032.003304913145, 3495.7869394846743, 2825.185205219485]","[25835.79, 29451.9, 32398.57, 33682.89, 34354.32, 31616.7, 37301.76, 39794.19, 38734.2, 37602.8, 34349.11, 31667.56, 28035.13, 28262.36, 30158.18, 36598.14, 39589.57, 24151.69, 19870.16, 24033.69, 29189.2, 26026.1, 25382.0, 23343.3]","[10593.425, 11751.175, 12816.375, 13428.875, 14306.8, 13786.65, 16055.85, 18034.4, 16957.525, 16026.25, 14814.225, 14342.8, 12458.975, 12009.55, 13347.15, 15253.6, 16773.025, 16728.15, 16949.375, 12555.85, 11400.45, 10473.625, 11248.25, 9810.3]","[26365.225, 27593.325, 28069.7, 28206.9, 28442.0, 21946.425, 13964.725, 11323.125, 12535.425, 13511.975, 16501.3, 22822.65, 27511.15, 32564.2, 28143.575, 23438.9, 14730.925, 6182.925, 4967.55, 6303.475, 10701.075, 13174.4, 18456.225, 23062.275]"
2025-12-28,"[2440.592955306505, 2389.279366433648, 2354.718255261075, 2250.7492938660107, 2426.45134152432, 2886.4192815214697, 3480.5222361077404, 4176.129908162185, 4038.285735189229, 2674.669211038669, 2270.5950869496787, 2361.64147983072, 2439.070852268724, 2088.4611923321977, 2030.8241463671743, 1959.23012143664, 2559.685694944282, 3468.5922696084776, 4167.722906289594, 3354.11032128055, 3237.710076149103, 3147.50058795573, 2573.4401631882124, 2343.232622669049]","[26243.64, 27637.2, 27492.48, 27303.6, 28633.1, 24812.85, 26374.4, 34005.6, 31546.3, 30047.1, 29862.1, 29324.3, 27815.64, 28549.51, 30356.26, 30098.0, 28867.71, 27035.5, 23638.25, 23621.1, 24031.8, 21251.6, 22135.79, 21526.620000000003]","[9747.6, 10032.0, 9841.1, 9352.15, 10297.425, 10732.4, 11346.075, 14692.45, 14117.9, 11292.3, 10882.8, 11150.9, 9810.85, 9635.525, 10199.0, 9283.025, 9817.425, 10074.825, 9137.375, 7739.95, 7923.175, 7502.825, 7475.325, 6931.525]","[27146.375, 28439.525, 28803.65, 28435.15, 27468.05, 22711.0, 17515.35, 16824.875, 15973.025, 15788.5, 18128.05, 25582.85, 30039.675, 34760.425, 32364.35, 25672.225, 19171.825, 12835.925, 9944.1, 12826.025, 15247.6, 18139.75, 22970.725, 26449.975]"
2025-12-29,"[2507.8079541836155, 2377.8349001970346, 2419.896342332606, 2457.476385278428, 2608.856962487468, 3054.057923896881, 4010.0806765696966, 7492.162477005054, 6246.4242035131365, 3724.177672718733, 3251.623842333734, 3263.1018387389395, 2820.967190506344, 2495.457763250516, 2796.1697985906058, 3246.5191581622184, 4381.026635365841, 8744.914335109846, 10000.0, 7241.271583599348, 4583.68554164942, 4161.707350645181, 3643.742413512432, 3001.956926875496]","[25689.5, 26639.99, 28313.4, 30013.1, 29224.9, 27909.5, 31059.18, 38624.79, 36975.5, 34489.6, 30806.59, 30425.2, 29152.94, 30599.94, 30340.69, 35335.43, 36644.4, 25103.47, 20253.54, 24926.57, 27541.8, 24915.5, 21254.5, 19964.99]","[10932.675, 11974.925, 12694.6, 13566.325, 14140.675, 13452.925, 14914.025, 19580.875, 18918.65, 14711.3, 16239.55, 15862.05, 14000.5, 12952.8, 15908.325, 16792.975, 17962.0, 18364.15, 19861.25, 14190.825, 12601.45, 11610.275, 11232.45, 10106.375]","[27369.45, 29492.425000000003, 30113.875, 30496.975, 30561.2, 22783.2, 14834.825, 10888.925, 11811.1, 14533.725, 16362.25, 22403.5, 29922.725, 34828.25, 28554.8, 21093.35, 13326.9, 6645.525, 5383.4, 7031.049999999999, 10452.775, 12985.825, 18112.375, 22437.800000000003]"
2025-12-30,"[2720.1386319792364, 2702.019214923598, 2661.0383414697244, 2749.779768877116, 2852.423241707368, 3187.8206308795857, 4334.159530665716, 8816.865757596242, 6423.071767473177, 3858.892782882425, 3209.0635185280307, 2957.4019860352937, 2862.7315894851454, 2553.726838268282, 2799.58158861627, 3170.189402601522, 4168.319021126926, 8616.35857480494, 10000.0, 7152.978141641267, 4412.277313525966, 3884.13122156184, 3250.1032456766525, 2882.503152506497]","[21502.89, 23369.7, 27059.5, 28841.8, 29052.9, 27212.8, 35914.7, 39497.49, 35498.7, 30941.3, 27256.0, 23911.71, 23594.81, 24964.8, 25527.31, 30897.3, 32897.83, 22809.79, 17390.1, 20866.800000000003, 22629.29, 21921.69, 18603.64, 18491.54]","[11274.3, 12157.275, 13038.1, 14036.3, 14524.75, 13834.575, 16447.475, 20632.825, 18435.625, 14850.975, 15473.025, 15707.0, 13256.55, 12884.525, 14100.325, 15615.525, 17162.975, 16533.8, 17677.15, 12514.325, 11443.2, 10270.225, 10076.6, 9673.425]","[26065.525, 27437.1, 28057.2, 28176.3, 27577.8, 20496.775, 13927.65, 10786.7, 10659.325, 12004.125, 14950.25, 22000.65, 27576.050000000003, 31766.5, 26947.45, 20431.725, 13393.675, 6277.15, 4702.225, 6471.625, 9933.075, 13721.55, 18959.725, 23694.1]"
2025-12-31,"[2935.342646383761, 2878.3328331788844, 2888.197056949516, 2915.045711891388, 2941.2074648281546, 3294.524207978828, 4439.731245127765, 10000.0, 8014.549434917006, 4812.793165209842, 3534.480231545532, 3310.371343842128, 3263.317424884252, 2705.2196907256616, 3031.7703509035555, 3449.7093635560045, 4470.86177064831, 8002.578095327077, 10000.000000000002, 7631.871304788144, 4482.2782487067925, 4103.542024556231, 3738.6662129460015, 3093.7785616880187]","[22263.74, 24409.26, 29599.9, 32809.71, 30868.44, 29752.74, 34835.14, 32664.97, 33773.8, 30935.99, 26599.52, 25813.3, 22851.4, 20814.53, 22892.33, 28508.4, 32096.21, 22476.3, 17685.88, 20834.8, 25305.3, 25508.800000000003, 23091.3, 23361.83]","[11497.85, 12479.15, 14275.775, 15413.325, 14732.65, 14498.85, 16921.35, 21066.825, 21539.425, 18297.375, 17001.075, 16856.925, 13026.725, 11434.025, 13710.65, 15528.925, 17056.125, 17154.925000000003, 20763.775, 13734.05, 12775.875, 11797.6, 11830.55, 11295.025]","[25774.225, 27387.975, 28763.325, 28800.7, 26853.975, 19773.575, 12310.225, 8495.75, 8821.2, 10015.275, 11995.95, 18487.075, 23842.725, 29155.675, 24874.2, 18250.25, 12235.55, 6011.075, 4641.175, 6002.1, 9474.925, 12182.725, 17900.625, 23566.875]"
